cluster,ll,opt,planning_horizon,0.0,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09
39,vopt,,2030,713936139874.6501,713936139874.6501,713936139874.6501,713936139874.6501,713936139874.6501,713936139874.6501,713936139874.6501,713936139874.6501,713936139874.6501,713936139874.6501
39,vopt,,2040,839374463058.8569,759874751509.6106,688579413728.9545,624573430281.8013,567051311469.9578,515303107555.4906,468702316047.99725,426695414131.9286,388792785353.4408,354560844228.32733
39,vopt,,2050,772297705835.271,632932314271.4756,519734216652.2567,427602514734.71954,352466591524.42316,291070882976.2599,240806075242.71613,199576403017.38904,165695088369.22272,137801766828.99088
39,vopt,,2060,739973698409.9215,549003445410.0183,408517937502.9184,304859366134.9042,228147705029.11252,171213226410.52686,128836917500.57767,97208211530.33112,73536612304.98904,55772658354.02571
39,vopt,,2070,687652322916.4531,461863841131.5073,311431146028.7245,210804523664.03717,143230445400.52032,97678043394.03844,66855063216.77332,45921684130.426575,31653278209.959503,21893187512.99623
39,vopt,,2080,670865813508.353,407912460769.61487,249245354884.13953,153029241650.16776,94399283156.42165,58501999236.28633,36420206014.19002,22774391238.488617,14303683339.652683,9022164978.394865
39,vopt,,2090,662198818375.4004,364507085249.1774,201826456710.97253,112397051648.07698,62948885230.3345,35451160566.036606,20074118595.315468,11427776561.03477,6539778998.053165,3761824451.785165
39,vopt,,2100,648895726159.6902,323354380680.44336,162241850225.53665,81953816764.4648,41671694718.20913,21326715667.020912,10984096639.595762,5692597474.637308,2968328963.1127295,1557112739.5927682
39,vopt,,cumulative cost,50537787551214.26,36947391586189.51,28174235205580.594,22312111064332.637,18260481391071.992,15368498479094.74,13241548148746.928,11634182492842.426,10389734609941.992,9405590726616.418
