cluster,ll,opt,node,planning_horizon,0.0,0.02,0.05
39,vopt,,LU0 0,2090,726558629.181133,221442185.71722066,38896696.74574678
39,vopt,,LU0 0,2100,721580150.5096427,180414963.42957136,23715574.13694255
39,vopt,,LV0 0,2030,1511951980.4137003,1511951980.4137003,1511951980.4137003
39,vopt,,LV0 0,2040,2726526118.7688637,2236701066.097243,1673850520.4372513
39,vopt,,LV0 0,2050,2716784945.797482,1828318386.741233,1023927673.2987654
39,vopt,,LV0 0,2060,2561773017.0189657,1414280306.8704107,592736504.7132678
39,vopt,,LV0 0,2070,2247493017.2256904,1017868045.6972618,319246679.0969329
39,vopt,,LV0 0,2080,2225091583.049061,826683563.3887457,194036278.89675215
39,vopt,,LV0 0,2090,1731582074.104634,527755509.1055075,92701153.24723221
39,vopt,,LV0 0,2100,1033052049.972164,258291539.318169,33952461.775911815
39,vopt,,ME0 0,2030,265596409.44839346,265596409.44839346,265596409.44839346
39,vopt,,ME0 0,2040,322749690.1231383,264767159.57774967,198140312.34276766
39,vopt,,ME0 0,2050,324462159.9735088,218353732.34049198,122286375.68427245
39,vopt,,ME0 0,2060,322469793.11334497,178026185.35325253,74612237.99914809
39,vopt,,ME0 0,2070,290806127.6899902,131703307.90793045,41307754.82482633
39,vopt,,ME0 0,2080,250259281.4694975,92978300.82697755,21823542.053570174
39,vopt,,ME0 0,2090,218368223.40020418,66554762.05055474,11690457.209321368
39,vopt,,ME0 0,2100,216820767.36295485,54211179.15581626,7126067.671336554
39,vopt,,MK0 0,2030,485396952.0718655,485396952.0718655,485396952.0718655
39,vopt,,MK0 0,2040,639241139.0432575,524400381.62439394,392438607.467147
39,vopt,,MK0 0,2050,609155955.5836862,409944495.49986595,229584473.0889439
39,vopt,,MK0 0,2060,574564671.0981733,317200428.749619,132941307.68648744
39,vopt,,MK0 0,2070,751685341.0192577,340431086.18286735,106773657.14019734
39,vopt,,MK0 0,2080,764807992.9194285,284147493.8431274,66694107.40084013
39,vopt,,MK0 0,2090,741002382.1560334,225844385.48508573,39669950.626123056
39,vopt,,MK0 0,2100,705177076.9129696,176313742.07393098,23176467.971562482
39,vopt,,NL0 0,2030,19201496418.575264,19201496418.575264,19201496418.575264
39,vopt,,NL0 0,2040,31269192161.191692,25651628627.903133,19196571495.268394
39,vopt,,NL0 0,2050,30639978992.298912,20619827508.850273,11547885837.647133
39,vopt,,NL0 0,2060,28129924823.771606,15529712604.397675,6508630236.605356
39,vopt,,NL0 0,2070,24354093147.71122,11029735357.126846,3459393777.971157
39,vopt,,NL0 0,2080,23639463555.369118,8782719829.34378,2061449325.655947
39,vopt,,NL0 0,2090,21191376285.69401,6458755693.740808,1134491428.3636646
39,vopt,,NL0 0,2100,17715949738.32564,4429476644.97519,582255372.6413726
39,vopt,,NO1 0,2030,11096670110.011093,11096670110.011093,11096670110.011093
39,vopt,,NO1 0,2040,14542421760.201677,11929850967.048906,8927785457.167345
39,vopt,,NO1 0,2050,13363596704.783905,8993317489.536867,5036599051.3893385
39,vopt,,NO1 0,2060,12206609458.874504,6738913735.391445,2824334153.3328443
39,vopt,,NO1 0,2070,11694890606.008612,5296503862.101157,1661208715.5576007
39,vopt,,NO1 0,2080,11662100721.755638,4332795582.3051815,1016978647.2643799
39,vopt,,NO1 0,2090,11642440181.984629,3548409305.7794213,623284132.8297757
39,vopt,,NO1 0,2100,10590045451.788057,2647803797.7519293,348054208.32056934
39,vopt,,PL0 0,2030,17504263886.23582,17504263886.23582,17504263886.23582
39,vopt,,PL0 0,2040,28318722833.899605,23231216131.425278,17385239271.078293
39,vopt,,PL0 0,2050,26208477186.042885,17637553830.62339,9877699413.536531
39,vopt,,PL0 0,2060,24404159606.267406,13472826088.639696,5646572186.288497
39,vopt,,PL0 0,2070,19725584307.6124,8933528066.845957,2801934081.7464533
39,vopt,,PL0 0,2080,19130918725.109165,7107669717.082839,1668287413.2352207
39,vopt,,PL0 0,2090,17358804696.77406,5290655838.503145,929312701.0549017
39,vopt,,PL0 0,2100,14378941387.254622,3595132408.652399,472580697.015212
39,vopt,,PT0 0,2030,5931133613.788317,5931133613.788317,5931133613.788317
39,vopt,,PT0 0,2040,5569270955.663689,4568741960.022787,3419049252.241548
39,vopt,,PT0 0,2050,5566251700.90533,3745927827.5732517,2097861725.0951686
39,vopt,,PT0 0,2060,4048871357.429871,2235264009.66161,936817524.6179035
39,vopt,,PT0 0,2070,3489454301.009922,1580340407.1542912,495661917.0425928
39,vopt,,PT0 0,2080,3495084522.2464404,1298521350.404943,304784396.42337143
39,vopt,,PT0 0,2090,3450777415.4758573,1051735761.7345033,184739176.27007344
39,vopt,,PT0 0,2100,12350191933.109734,3087889022.98166,405903477.5114975
39,vopt,,RO0 0,2030,6672794981.418695,6672794981.418695,6672794981.418695
39,vopt,,RO0 0,2040,9958570497.668207,8169496376.948992,6113698414.838506
39,vopt,,RO0 0,2050,9169193575.705961,6170604424.168676,3455772625.110257
39,vopt,,RO0 0,2060,8696394867.481216,4801026445.410696,2012149656.941701
39,vopt,,RO0 0,2070,6677079555.643955,3023985332.1804423,948450321.2546804
39,vopt,,RO0 0,2080,6403047747.368478,2378910768.7376223,558369627.5526365
39,vopt,,RO0 0,2090,6313376944.519311,1924205334.1610332,337989941.3338822
39,vopt,,RO0 0,2100,6261742170.962194,1565608455.2515035,205799467.4285169
39,vopt,,RS0 0,2030,2052724504.6771224,2052724504.6771224,2052724504.6771224
39,vopt,,RS0 0,2040,2834870044.9640193,2325580821.7532377,1740364292.6690993
39,vopt,,RS0 0,2050,2547823957.217524,1714612485.0133235,960248053.6871542
