cluster,39,39,39,39,39,39,39,39
ll,vopt,vopt,vopt,vopt,vopt,vopt,vopt,vopt
opt,,,,,,,,
planning_horizon,2030,2040,2050,2060,2070,2080,2090,2100
zero_hours,0.09257990867579909,0.11776431331225852,0.0818141903758342,0.07448191078328065,0.07012644889357218,0.06761503336845803,0.05424130663856691,0.04471373375482964
mean,60.880128866426936,65.25989750903462,58.42862695509668,55.857190543129185,53.39022289471732,50.46461580876699,48.16172550064532,46.03728188198346
standard_deviation,28.430215534260874,50.59796242694997,44.02695200955635,64.84742409977024,59.51848541935794,54.224883636006695,44.344717427559864,40.32831976990286
