cluster,ll,opt,node,planning_horizon,0.0,0.02,0.05
39,vopt,,BG0 0,2100,3298328556.7919164,824673219.6444646,108403419.02607273
39,vopt,,CH0 0,2030,8722125295.486998,8722125295.486998,8722125295.486998
39,vopt,,CH0 0,2040,14766184725.694399,12113414535.365885,9065156507.334911
39,vopt,,CH0 0,2050,16443872612.112965,11066254873.232737,6197522645.20875
39,vopt,,CH0 0,2060,16359909243.473577,9031829639.67513,3785314060.996302
39,vopt,,CH0 0,2070,13984817496.536829,6333589802.296318,1986482943.1404347
39,vopt,,CH0 0,2080,12529565189.155409,4655082818.698611,1092624781.837751
39,vopt,,CH0 0,2090,11985765367.593496,3653048733.981773,641664226.4567087
39,vopt,,CH0 0,2100,12012645476.100555,3003493087.6803904,394809619.09506303
39,vopt,,CZ0 0,2030,3285398386.7372766,3285398386.7372766,3285398386.7372766
39,vopt,,CZ0 0,2040,8699178206.18825,7136356051.757532,5340540795.691894
39,vopt,,CZ0 0,2050,9593492171.377848,6456145215.733863,3615686303.4167747
39,vopt,,CZ0 0,2060,10311483295.242065,5692669749.5057955,2385844696.710607
39,vopt,,CZ0 0,2070,9961889360.81387,4511644208.648379,1415043371.2566829
39,vopt,,CZ0 0,2080,8642766131.731602,3211028596.6408734,753681418.0376595
39,vopt,,CZ0 0,2090,8798187919.116028,2681531654.720991,471015598.26995397
39,vopt,,CZ0 0,2100,9133040546.00767,2283512337.395909,300168040.9467593
39,vopt,,DE0 0,2030,48681951076.76115,48681951076.76115,48681951076.76115
39,vopt,,DE0 0,2040,127327196539.57521,104452649209.11026,78167853491.8343
39,vopt,,DE0 0,2050,128306860366.35931,86346838867.6582,48357506252.53543
39,vopt,,DE0 0,2060,123090650128.18298,67954764641.38125,28480400580.04982
39,vopt,,DE0 0,2070,118184351629.61699,53524560077.935165,16787576864.444876
39,vopt,,DE0 0,2080,102876767744.64172,38221587640.23405,8971237566.204735
39,vopt,,DE0 0,2090,99853734782.16693,30433647601.3117,5345721989.606826
39,vopt,,DE0 0,2100,97257821569.08965,24317141081.602688,3196491860.523335
39,vopt,,DK0 0,2030,6957051928.915648,6957051928.915648,6957051928.915648
39,vopt,,DK0 0,2040,13166286055.076063,10800940380.951612,8082957509.120072
39,vopt,,DK0 0,2050,13557827997.313309,9124029581.401682,5109802782.7885
39,vopt,,DK0 0,2060,13197792365.551876,7286116963.822515,3053671525.431152
39,vopt,,DK0 0,2070,12660980130.155014,5734036547.797928,1798437561.178127
39,vopt,,DK0 0,2080,12350501351.524967,4588555610.338246,1077009747.8303993
39,vopt,,DK0 0,2090,11844578511.371157,3610017483.948097,634105714.1627249
39,vopt,,DK0 0,2100,11760630712.000977,2940482437.4891057,386526859.6297612
39,vopt,,DK1 0,2030,2291012761.0848136,2291012761.0848136,2291012761.0848136
39,vopt,,DK1 0,2040,3000054177.476203,2461089344.02596,1841773020.8929617
39,vopt,,DK1 0,2050,2852179554.2979193,1919435076.9194157,1074956477.2802875
39,vopt,,DK1 0,2060,3096095921.1017866,1709264427.5297415,716366775.0183395
39,vopt,,DK1 0,2070,3122674819.7293854,1414229495.5957234,443562475.37035704
39,vopt,,DK1 0,2080,3266542811.3858304,1213611732.5912282,284854707.46768206
39,vopt,,DK1 0,2090,3091181086.1263776,942137177.4650067,165487998.44103223
39,vopt,,DK1 0,2100,2674570605.832628,668716507.3766145,87902885.69095474
39,vopt,,EE0 0,2030,1052823227.5475783,1052823227.5475783,1052823227.5475783
39,vopt,,EE0 0,2040,2092386320.882952,1716485561.0183604,1284543693.9174318
39,vopt,,EE0 0,2050,2147900631.628056,1445475551.4503715,809521158.316889
39,vopt,,EE0 0,2060,2184469078.4159865,1205981786.070242,505436882.03150403
39,vopt,,EE0 0,2070,2207408436.8455186,999714123.4463599,313552837.52711105
39,vopt,,EE0 0,2080,1885622461.8697088,700561319.7494801,164433306.337874
39,vopt,,EE0 0,2090,1584893155.0588992,483047327.8943174,84848085.13831171
39,vopt,,EE0 0,2100,1259594183.0344028,314933328.3457827,41398033.48126436
39,vopt,,ES0 0,2030,20084188896.003227,20084188896.003227,20084188896.003227
39,vopt,,ES0 0,2040,25544436764.306942,20955335270.867607,15682068283.841856
39,vopt,,ES0 0,2050,28154910684.8702,18947447777.13539,10611289728.356243
39,vopt,,ES0 0,2060,28430977222.056564,15695914869.548386,6578286972.432257
39,vopt,,ES0 0,2070,28761563240.719585,13025836317.465916,4085455874.550598
39,vopt,,ES0 0,2080,26985266471.271507,10025778900.703207,2353215809.6376934
39,vopt,,ES0 0,2090,26066900272.06269,7944728944.4818125,1395505158.5125067
39,vopt,,ES0 0,2100,25981166219.401413,6496009001.938699,853901362.4546865
39,vopt,,ES2 0,2030,4239918148.19571,4239918148.19571,4239918148.19571
39,vopt,,ES2 0,2040,3147355464.7779703,2581927704.6333866,1932203233.4311318
39,vopt,,ES2 0,2050,2590204122.009436,1743133121.0106757,976220692.0796504
39,vopt,,ES2 0,2060,1750985167.3945806,966667937.9541655,405138480.66600823
39,vopt,,ES2 0,2070,1269726599.3706522,575047006.7607125,180359181.14241558
39,vopt,,ES2 0,2080,1139361339.148549,423304505.3111991,99356555.14199586
39,vopt,,ES2 0,2090,1132261162.3256853,345093123.2772032,60616194.34291978
39,vopt,,ES2 0,2100,1088516637.335123,272159217.7647795,35775370.19800761
39,vopt,,EU oil,2030,234315347832.45593,234315347832.45593,234315347832.45593
39,vopt,,EU oil,2040,83956859554.16203,68873866998.114,51542228805.96018
39,vopt,,EU oil,2050,8072322275.526437,5432441483.038894,3042373368.0073605
39,vopt,,EU oil,2060,5198956936.234907,2870192777.555483,1202921391.5777082
39,vopt,,EU oil,2070,4691605106.553468,2124782984.5921736,666422248.4438542
39,vopt,,EU oil,2080,4377187820.561416,1626247320.6451132,381707091.6110668
39,vopt,,EU oil,2090,4064788640.554134,1238875494.5451705,217610588.79086548
39,vopt,,EU oil,2100,3555286881.7198415,888919896.5549266,116848654.38991793
39,vopt,,FI1 0,2030,5551349196.738558,5551349196.738558,5551349196.738558
39,vopt,,FI1 0,2040,11457181056.470829,9398879001.037678,7033715298.783559
39,vopt,,FI1 0,2050,10941233700.471687,7363136629.253236,4123635911.363419
39,vopt,,FI1 0,2060,9908015194.616589,5469926756.518452,2292491276.9738593
39,vopt,,FI1 0,2070,9301832520.569767,4212710792.2243724,1321285147.027244
39,vopt,,FI1 0,2080,8488112088.841173,3153570307.6234202,740195009.1062677
39,vopt,,FI1 0,2090,8401318462.737233,2560572882.317483,449768984.0637288
39,vopt,,FI1 0,2100,9564041673.144226,2391274520.8976665,314333396.21116555
39,vopt,,FR0 0,2030,45616860198.669495,45616860198.669495,45616860198.669495
39,vopt,,FR0 0,2040,73541414895.35562,60329574679.8184,45148049288.39862
39,vopt,,FR0 0,2050,81428015748.28244,54798720310.46553,30689362746.7447
39,vopt,,FR0 0,2060,74885526291.27625,41342119071.35342,17326822014.526665
39,vopt,,FR0 0,2070,69238045507.74966,31357247176.619015,9834965415.285975
39,vopt,,FR0 0,2080,59259474283.90516,22016546976.65642,5167647015.980467
39,vopt,,FR0 0,2090,57915495134.07572,17651615870.06283,3100536365.0402765
39,vopt,,FR0 0,2100,64541560620.352104,16137172413.603804,2121233746.1401355
39,vopt,,FR6 0,2030,2175137857.7428684,2175137857.7428684,2175137857.7428684
39,vopt,,FR6 0,2040,2274949138.808036,1866250658.3236206,1396621427.4453893
39,vopt,,FR6 0,2050,1703614864.3557267,1146483966.3681757,642074525.2417866
39,vopt,,FR6 0,2060,1214837072.3010187,670676182.4709766,281085902.32156163
39,vopt,,FR6 0,2070,802608569.6016111,363493728.3181021,114007081.88911074
39,vopt,,FR6 0,2080,745534418.4880207,276986823.55361015,65013379.878341794
39,vopt,,FR6 0,2090,752475026.7673556,229341044.11200392,40284144.66414758
39,vopt,,FR6 0,2100,591069517.7455039,147783701.30202803,19426189.811734654
39,vopt,,GB3 0,2030,38237577622.52396,38237577622.52396,38237577622.52396
39,vopt,,GB3 0,2040,78877672158.65996,64707164253.46655,48424048346.64429
39,vopt,,GB3 0,2050,80943167531.95213,54472431359.96666,30506628553.220078
39,vopt,,GB3 0,2060,79770028153.11409,44038710356.44227,18456985593.27349
39,vopt,,GB3 0,2070,68237165880.00165,30903958386.45777,9692794785.66206
39,vopt,,GB3 0,2080,72493377904.4944,26933311161.08627,6321692734.0891285
39,vopt,,GB3 0,2090,71973594196.50613,21936275164.4165,3853144061.227587
39,vopt,,GB3 0,2100,67635724570.67763,16910798843.80536,2222927056.999605
39,vopt,,GB4 0,2030,5689740857.781956,5689740857.781956,5689740857.781956
39,vopt,,GB4 0,2040,7640752288.680953,6268078149.78662,4690759097.043126
39,vopt,,GB4 0,2050,8286239978.17366,5576401964.564809,3122996700.335453
39,vopt,,GB4 0,2060,6498566830.828282,3587669567.3907366,1503621813.2366319
39,vopt,,GB4 0,2070,4315579025.60257,1954484376.6698442,613009367.2124844
39,vopt,,GB4 0,2080,4027090731.1305623,1496176490.4700549,351177320.6105136
39,vopt,,GB4 0,2090,4021214418.5119815,1225594844.3919725,215277819.99199283
39,vopt,,GB4 0,2100,4133176324.6615386,1033408215.199812,135841665.65465492
39,vopt,,GR0 0,2030,5979417737.985786,5979417737.985786,5979417737.985786
39,vopt,,GR0 0,2040,7899951257.172258,6480711582.917856,4849884779.104032
39,vopt,,GR0 0,2050,8179995807.755595,5504902683.563604,3082954389.8883176
39,vopt,,GR0 0,2060,7012454146.394046,3871371794.530628,1622523749.2088459
39,vopt,,GR0 0,2070,7032719097.982302,3185051072.166343,998967382.6990893
39,vopt,,GR0 0,2080,6947741794.170133,2581279794.353005,605868978.493409
39,vopt,,GR0 0,2090,6682554747.360991,2036724181.6375,357754068.3645915
39,vopt,,GR0 0,2100,5673527390.993895,1418538517.224853,186467101.90691686
39,vopt,,HR0 0,2030,1708795780.4222367,1708795780.4222367,1708795780.4222367
39,vopt,,HR0 0,2040,2580346968.6166754,2116783248.7927,1584109202.7674983
39,vopt,,HR0 0,2050,2777753624.65415,1869348559.829242,1046906127.144505
39,vopt,,HR0 0,2060,2835573761.385005,1565437727.2159314,656087822.3847567
39,vopt,,HR0 0,2070,3208739578.174859,1453207399.7809112,455787602.70575297
39,vopt,,HR0 0,2080,3039509591.4141197,1129262561.202674,265056564.5396086
39,vopt,,HR0 0,2090,2898937297.257481,883544679.7808656,155196126.51692542
39,vopt,,HR0 0,2100,2926403953.108568,731681798.3523232,96179682.68053207
39,vopt,,HU0 0,2030,3412068376.3566957,3412068376.3566957,3412068376.3566957
39,vopt,,HU0 0,2040,8467510724.885544,6946308027.334498,5198317058.505756
39,vopt,,HU0 0,2050,9360986881.819725,6299675821.065258,3528057505.069977
39,vopt,,HU0 0,2060,8990514085.462717,4963401103.547819,2080202211.1989167
39,vopt,,HU0 0,2070,8384428946.786385,3797227506.801197,1190971930.4444704
39,vopt,,HU0 0,2080,7548433487.225135,2804453506.884989,658251532.8891544
39,vopt,,HU0 0,2090,8479576580.325316,2584424568.7647996,453958573.3762216
39,vopt,,HU0 0,2100,8797464956.437857,2199609173.3782544,289138957.3898319
39,vopt,,IE4 0,2030,3439090125.8523726,3439090125.8523726,3439090125.8523726
39,vopt,,IE4 0,2040,4866800888.357805,3992471834.59522,2987793567.706797
39,vopt,,IE4 0,2050,4516831031.117148,3039697800.434749,1702346111.5424633
39,vopt,,IE4 0,2060,4035795568.47403,2228045247.2286453,933792081.9301386
39,vopt,,IE4 0,2070,3638162423.378255,1647688890.4351025,516785263.74799585
39,vopt,,IE4 0,2080,3125124477.8267503,1161070878.630099,272522501.71910703
39,vopt,,IE4 0,2090,3036467589.601381,925461473.9882178,162558882.74856454
39,vopt,,IE4 0,2100,2844426432.0362186,711185154.3469844,93485395.73655093
39,vopt,,IT0 0,2030,29383822126.238167,29383822126.238167,29383822126.238167
39,vopt,,IT0 0,2040,46046964646.92889,37774549162.519485,28268841882.072426
39,vopt,,IT0 0,2050,51991731103.68352,34988944591.44155,19595136649.33937
39,vopt,,IT0 0,2060,53209222931.79376,29375263005.88568,12311414246.919207
39,vopt,,IT0 0,2070,52982643093.155174,23995331228.070225,7525955688.23932
39,vopt,,IT0 0,2080,48665903778.68446,18080740162.689133,4243848185.980539
39,vopt,,IT0 0,2090,46889666543.862625,14291138842.748474,2510262856.7241497
39,vopt,,IT0 0,2100,45589595206.24829,11398657718.196661,1498355275.1878724
39,vopt,,IT5 0,2030,2916063440.2539663,2916063440.2539663,2916063440.2539663
39,vopt,,IT5 0,2040,2740121629.313101,2247854120.058142,1682196984.5490117
39,vopt,,IT5 0,2050,2311971767.593325,1555890722.545472,871357843.905225
39,vopt,,IT5 0,2060,1731481755.851058,955900672.2051919,400625831.0629828
39,vopt,,IT5 0,2070,1612127290.183749,730116997.7827675,228995720.88904834
39,vopt,,IT5 0,2080,1577833455.2444673,586209121.9760429,137592957.8390262
39,vopt,,IT5 0,2090,1481150053.9591641,451428270.41164774,79294143.88585192
39,vopt,,IT5 0,2100,1061921920.0565779,265509804.05538118,34901303.76363452
39,vopt,,LT0 0,2030,1659235564.3158762,1659235564.3158762,1659235564.3158762
39,vopt,,LT0 0,2040,3246390047.9010015,2663170556.52721,1993001876.5692446
39,vopt,,LT0 0,2050,3313458460.8492274,2229862557.5958767,1248807645.8306332
39,vopt,,LT0 0,2060,2801448214.6884394,1546598006.314233,648191940.4561191
39,vopt,,LT0 0,2070,2810101858.5256586,1272668197.420489,399162835.8275555
39,vopt,,LT0 0,2080,2499243892.351051,928538790.2439296,217943382.0259705
39,vopt,,LT0 0,2090,2286958211.2172804,697024306.911983,122433505.62386248
39,vopt,,LT0 0,2100,1995459073.1489491,498919871.1371192,65583092.26365862
39,vopt,,LU0 0,2030,751885587.6957444,751885587.6957444,751885587.6957444
39,vopt,,LU0 0,2040,1375024017.8965912,1127998615.3689735,844145468.5235833
39,vopt,,LU0 0,2050,1599311188.189719,1076290582.3706665,602763566.669827
39,vopt,,LU0 0,2060,1668188810.4291682,920958479.5599722,385981270.8333515
39,vopt,,LU0 0,2070,1642218895.9522352,743745197.6128478,233270103.56194392
39,vopt,,LU0 0,2080,1448261621.0420856,538069572.8315262,126293810.98593119
39,vopt,,LU0 0,2090,1533249134.6524386,467307146.3057779,82083295.45747723
39,vopt,,LU0 0,2100,1359141474.2969756,339822900.0724511,44669771.43636462
39,vopt,,LV0 0,2030,1506929668.8432932,1506929668.8432932,1506929668.8432932
39,vopt,,LV0 0,2040,2759440308.4076676,2263702165.609204,1694056977.686067
39,vopt,,LV0 0,2050,2779688910.2507043,1870650951.5570998,1047635515.932202
39,vopt,,LV0 0,2060,2772754666.917151,1530757133.8881502,641552900.5799134
39,vopt,,LV0 0,2070,2739948476.158898,1240896402.953758,389197850.7635967
39,vopt,,LV0 0,2080,2453434309.3199005,911519252.8792472,213948615.65460345
39,vopt,,LV0 0,2090,2469908743.1985965,752784384.6991411,132227858.17318197
39,vopt,,LV0 0,2100,2174020190.627065,543565081.315094,71451711.87096998
39,vopt,,ME0 0,2030,265584023.95912018,265584023.95912018,265584023.95912018
39,vopt,,ME0 0,2040,450276239.9123346,369383347.88626117,276430551.4366808
39,vopt,,ME0 0,2050,410085790.4277991,275975981.0728674,154557021.48789883
39,vopt,,ME0 0,2060,431406169.74035054,238166787.63997397,99817658.88891825
39,vopt,,ME0 0,2070,403820850.7984522,182886592.77856627,57361008.278744765
39,vopt,,ME0 0,2080,378341444.41558886,140564395.56457925,32992784.021153074
39,vopt,,ME0 0,2090,397615694.5069087,121186212.5515128,21286564.455253374
39,vopt,,ME0 0,2100,376514293.1901653,94138970.40909085,12374581.84993486
39,vopt,,MK0 0,2030,484606080.74968314,484606080.74968314,484606080.74968314
39,vopt,,MK0 0,2040,982569269.1141789,806049029.4273905,603212296.8310513
39,vopt,,MK0 0,2050,974982916.4007666,656135553.0078056,367460807.17229474
39,vopt,,MK0 0,2060,1020740355.7017217,563521035.5899206,236176299.2423372
39,vopt,,MK0 0,2070,964785342.6342007,436942034.3902334,137043592.26778218
39,vopt,,MK0 0,2080,850488189.2323747,315980075.71949863,74165739.84705426
39,vopt,,MK0 0,2090,856286113.3402191,260980822.36126,45841725.554518476
39,vopt,,MK0 0,2100,800284295.1417167,200093172.93342546,26302277.742340103
39,vopt,,NL0 0,2030,19180584674.234245,19180584674.234245,19180584674.234245
39,vopt,,NL0 0,2040,35443097031.242935,29075684391.8903,21758987014.011173
39,vopt,,NL0 0,2050,35372478761.05543,23804664187.163918,13331515228.19037
39,vopt,,NL0 0,2060,32380864481.985485,17876532640.50777,7492201809.112888
39,vopt,,NL0 0,2070,30553044352.809822,13837180942.116972,4339928031.445517
39,vopt,,NL0 0,2080,28634541490.28155,10638530555.560913,2497038738.097813
39,vopt,,NL0 0,2090,28388488937.142178,8652307999.610426,1519792623.6214614
39,vopt,,NL0 0,2100,21035673269.600258,5259499199.04376,691361962.4838046
39,vopt,,NO1 0,2030,11411788956.610643,11411788956.610643,11411788956.610643
39,vopt,,NO1 0,2040,15053458655.922787,12349079215.627195,9241517780.498861
39,vopt,,NO1 0,2050,15648518926.30379,10531004643.00133,5897762205.862995
39,vopt,,NO1 0,2060,13870391631.766567,7657439438.648895,3209295827.6157093
39,vopt,,NO1 0,2070,13674653269.785038,6193119396.867091,1942425453.9263384
39,vopt,,NO1 0,2080,13156907978.60601,4888158156.630814,1147331411.1670928
39,vopt,,NO1 0,2090,12249343803.549067,3733382767.0820484,655775036.073872
39,vopt,,NO1 0,2100,12719785447.737883,3180297607.6390247,418050599.8935452
39,vopt,,PL0 0,2030,17478709486.638084,17478709486.638084,17478709486.638084
39,vopt,,PL0 0,2040,34708190003.47459,28472804661.09423,21307817849.543938
39,vopt,,PL0 0,2050,35633952376.78018,23980628434.91079,13430061884.005806
39,vopt,,PL0 0,2060,34621562142.44195,19113556589.85118,8010648716.998454
39,vopt,,PL0 0,2070,32244969866.989975,14603437790.696516,4580258745.508484
39,vopt,,PL0 0,2080,28781952089.23191,10693297703.192007,2509893491.721515
39,vopt,,PL0 0,2090,27396638840.39407,8350009679.135889,1466693409.2140405
39,vopt,,PL0 0,2100,24478645372.532383,6120337299.427777,804519260.5342596
39,vopt,,PT0 0,2030,5936040101.266186,5936040101.266186,5936040101.266186
39,vopt,,PT0 0,2040,6248211207.72436,5125709441.517569,3835859671.3438983
39,vopt,,PT0 0,2050,6386316717.840324,4297808075.255277,2406935605.250037
39,vopt,,PT0 0,2060,5261536082.303686,2904740902.3572774,1217400794.7341647
39,vopt,,PT0 0,2070,5221110033.622405,2364590690.855053,741636137.09072
39,vopt,,PT0 0,2080,4997787509.037967,1856817408.5534582,435825697.4041203
39,vopt,,PT0 0,2090,4989484499.825804,1520706394.3193073,267114665.92318878
39,vopt,,PT0 0,2100,4925321349.859618,1231466345.8885367,161876436.78718516
39,vopt,,RO0 0,2030,6670126477.172428,6670126477.172428,6670126477.172428
39,vopt,,RO0 0,2040,10677842852.546448,8759550230.420555,6555269246.40373
39,vopt,,RO0 0,2050,11385834230.681765,7662340040.76926,4291201175.2793565
39,vopt,,RO0 0,2060,10395159640.58966,5738865023.868432,2405205516.00998
39,vopt,,RO0 0,2070,10226037115.841177,4631274195.092944,1452564419.3476233
39,vopt,,RO0 0,2080,9292933262.612705,3452583813.805693,810378415.0054312
39,vopt,,RO0 0,2090,9287604804.928328,2830697242.4222035,497216787.58229357
39,vopt,,RO0 0,2100,9402450215.56613,2350872194.296952,309022504.289619
39,vopt,,RS0 0,2030,2051236221.6829047,2051236221.6829047,2051236221.6829047
39,vopt,,RS0 0,2040,4092028282.4259524,3356888444.5291815,2512150396.444921
39,vopt,,RS0 0,2050,3834336184.8594813,2580398333.909348,1445120981.8729231
39,vopt,,RS0 0,2060,4037696746.7704277,2229094832.420847,934231971.713799
39,vopt,,RS0 0,2070,4060445052.349878,1838936645.5955737,576768687.903825
39,vopt,,RS0 0,2080,3524007990.119154,1309267225.1674595,307306630.61883795
39,vopt,,RS0 0,2090,3411214284.534467,1039677621.0179695,182621143.334075
39,vopt,,RS0 0,2100,3409471529.124746,852462031.8432466,112056262.57823768
39,vopt,,SE1 0,2030,11845917106.2306,11845917106.2306,11845917106.2306
39,vopt,,SE1 0,2040,19798241441.240788,16241453706.839722,12154402817.57762
39,vopt,,SE1 0,2050,19115077893.378834,12863899452.371511,7204271822.312671
39,vopt,,SE1 0,2060,16577129446.691544,9151750590.370071,3835573917.413382
39,vopt,,SE1 0,2070,15585098026.918968,7058341516.1139345,2213795882.9504156
39,vopt,,SE1 0,2080,14570068288.386482,5413186613.629433,1270564256.9893937
39,vopt,,SE1 0,2090,14565374063.989704,4439267719.046936,779764929.0792907
39,vopt,,SE1 0,2100,16116926489.435772,4029676677.1299753,529701606.6058757
39,vopt,,SI0 0,2030,1027202811.1909041,1027202811.1909041,1027202811.1909041
39,vopt,,SI0 0,2040,1980364782.1135745,1624588882.139503,1215772186.584881
39,vopt,,SI0 0,2050,2199414982.3358502,1480143232.7203918,828936375.3156879
39,vopt,,SI0 0,2060,2368316643.435261,1307478674.7272248,547975062.5672556
39,vopt,,SI0 0,2070,2308267940.5324416,1045392425.9465072,327879494.5447874
39,vopt,,SI0 0,2080,2050464207.665046,761804624.4509327,178808120.9318611
39,vopt,,SI0 0,2090,1880883542.973311,573259949.1729711,100694085.57923773
39,vopt,,SI0 0,2100,1709248804.5908031,427359400.55236787,56176457.61891275
39,vopt,,SK0 0,2030,2282672707.0083003,2282672707.0083003,2282672707.0083003
39,vopt,,SK0 0,2040,4570713303.924126,3749576888.09091,2806021475.4140925
39,vopt,,SK0 0,2050,5097311655.66622,3430344620.1809354,1921123153.946559
39,vopt,,SK0 0,2060,4897037543.498173,2703511870.0070386,1133064052.7865567
39,vopt,,SK0 0,2070,4797318432.105408,2172659536.492004,681438369.9001108
39,vopt,,SK0 0,2080,4242855639.2945585,1576339169.8375425,369992824.7522675
39,vopt,,SK0 0,2090,4504364595.190161,1372850450.2800481,241143517.74867034
39,vopt,,SK0 0,2100,4535261983.45031,1133940733.1393585,149056680.29117388
39,vopt,,XK0 0,2030,292339556.6997362,292339556.6997362,292339556.6997362
39,vopt,,XK0 0,2040,579364723.8224317,475280866.1953706,355679682.5885724
39,vopt,,XK0 0,2050,581405409.3035,391269173.3752122,219125584.05196127
39,vopt,,XK0 0,2060,577916527.6919775,319050891.1990937,133716851.71342218
39,vopt,,XK0 0,2070,560247800.0010847,253730858.74910635,79580781.00838357
39,vopt,,XK0 0,2080,585545745.2855812,217546570.63440526,51061771.30172286
39,vopt,,XK0 0,2090,482736618.16531223,147129560.58721048,25843557.68509135
39,vopt,,XK0 0,2100,508241805.9527463,127074486.13931721,16703960.357075889
39,vopt,,EU agriculture,2030,1026062.0159615177,1026062.0159615177,1026062.0159615177
39,vopt,,EU agriculture,2040,1065611.4701406278,874172.5578573287,654193.0046443844
39,vopt,,EU agriculture,2050,1015970.0196312503,683718.6985090618,382908.415313294
39,vopt,,EU agriculture,2060,1085096.1002199333,599049.9686770538,251066.7672153092
39,vopt,,EU agriculture,2070,967960.3235035713,438379.9527943678,137494.58459166228
39,vopt,,EU agriculture,2080,1077429.1412547603,400294.9669922519,93955.83666606648
39,vopt,,EU agriculture,2090,967960.3235035713,295017.14123987296,51820.262884589596
39,vopt,,EU agriculture,2100,1041666.9068634689,260445.49143270266,34235.59910603459
39,vopt,,EU biogas,2030,5878504523.496414,5878504523.496414,5878504523.496414
39,vopt,,EU biogas,2040,8944434152.153929,7337551350.064751,5491106671.4299
39,vopt,,EU biogas,2050,2240595345.6739874,1507856436.733932,844456821.1587207
39,vopt,,EU biogas,2060,213.02729168847029,117.60616629943672,49.28971124494549
39,vopt,,EU biogas,2070,138.4340886372612,62.69547187871899,19.66396457409688
39,vopt,,EU biogas,2080,144.1284698739439,53.54774516646596,12.568539735834369
39,vopt,,EU biogas,2090,294.18543340526645,89.66250315250089,15.749371255940313
