cluster,ll,opt,planning_horizon,0.0,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09
39,vopt,,2030,713794062396.9156,713794062396.9156,713794062396.9156,713794062396.9156,713794062396.9156,713794062396.9156,713794062396.9156,713794062396.9156,713794062396.9156,713794062396.9156
39,vopt,,2040,796542493407.0017,721099528139.9802,653442280244.7509,592702422300.8146,538115567492.9303,489007993710.9611,444785167909.4145,404921812678.67224,368953295928.86066,336468157366.7555
39,vopt,,2050,720784713609.5122,590715126342.3269,485067449601.7028,399081019913.7278,328956734312.81824,271656177975.05276,224744080770.67844,186264466934.4499,154643068229.16705,128610257790.80173
39,vopt,,2060,682438422555.2174,506316705672.20917,376754386614.1074,281155594277.67084,210408505416.10684,157900861075.55444,118819443089.53568,89649968206.60457,67818910063.03158,51436159245.4163
39,vopt,,2070,639639408031.2815,429615816143.0428,289686557072.1257,196085836160.49728,133229881227.60483,90858016139.94908,62187142593.374664,42715363380.73896,29443198927.327473,20364572377.70743
39,vopt,,2080,592294924681.2798,360138309872.4352,220054078961.38406,135106665643.33871,83343367900.50697,51650324899.032974,32154721173.286884,20107085607.358437,12628455461.18885,7965501324.914257
39,vopt,,2090,580184655010.8236,319362420523.68945,176829994118.97238,98476534275.09612,55152585971.503876,31060489375.68346,17587913552.07003,10012431942.827877,5729819076.302745,3295917723.2070622
39,vopt,,2100,565496862664.5061,281795487983.558,141389831365.36655,71420760524.90666,36315869676.8193,18585714644.806183,9572373400.663351,4960960417.124202,2586826586.0381765,1356985927.8714793
39,vopt,,cumulative cost,46515300798258.27,34250426818839.207,26294266934941.844,20952154840320.566,17242616083583.385,14583237516970.945,12619616869871.498,11130486401576.717,9974071921773.553,9057160899911.959
