cluster,ll,opt,planning_horizon,0.0,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09
39,vopt,,2030,713843279973.7211,713843279973.7211,713843279973.7211,713843279973.7211,713843279973.7211,713843279973.7211,713843279973.7211,713843279973.7211,713843279973.7211,713843279973.7211
39,vopt,,2040,839547944371.7308,760031801879.0383,688721728829.0308,624702516671.0591,567168509228.8962,515409610032.70557,468799187106.9984,426783603234.5266,388873140767.8684,354634124609.6797
39,vopt,,2050,771151645631.2598,631993066968.6045,518962950988.94116,426967968986.9207,351943544607.75165,290638944938.6288,240448728253.8094,199280239282.3038,165449203206.87497,137597274287.0451
39,vopt,,2060,736996573633.9716,546794648309.6292,406874353581.25555,303632830145.786,227229801883.80096,170524386875.5374,128318569916.09972,96817115231.10507,73240753586.08722,55548269077.26742
39,vopt,,2070,682377305614.0118,458320859202.77954,309042141252.5125,209187431024.7736,142131717086.01434,96928749962.16739,66342214494.429756,45569416465.10717,31410464240.352932,21725243714.81804
39,vopt,,2080,665314208674.0326,404536869491.0172,247182778897.63864,151762881283.26425,93618102320.88777,58017878604.0557,36118818482.28114,22585926693.191402,14185316304.132223,8947504004.916195
39,vopt,,2090,655057946725.9272,360576395192.2641,199650045665.15277,111185009437.60127,62270071107.69678,35068870262.27557,19857647800.762966,11304544257.689062,6469256790.605577,3721258529.8405275
39,vopt,,2100,640764315483.7744,319302377936.1349,160208773014.79294,80926841067.59201,41149500396.9111,21059467361.220917,10846453260.113064,5621262673.046143,2931132383.0656834,1537600323.8934648
39,vopt,,cumulative cost,50277494223796.82,36788264699982.61,28074600257087.883,22248236980700.613,18218581364203.637,15340398143428.414,13222300326712.984,11620731164873.066,10380153410743.146,9398641143723.742
