cluster,ll,opt,node,planning_horizon,0.0,0.02,0.05
39,vopt,,,2030,105618181338.51457,105618181338.51457,105618181338.51457
39,vopt,,,2040,65706495334.48834,53902211738.40233,40338088329.55645
39,vopt,,,2050,54956728315.63212,36984302717.82828,20712612915.27057
39,vopt,,,2060,49346356171.667984,27242686719.61209,11417633991.463783
39,vopt,,,2070,50778857969.536514,22997258068.455524,7212917526.711705
39,vopt,,,2080,42107611981.97672,15644151901.087679,3671940698.7352347
39,vopt,,,2090,42163600872.299355,12850717835.935015,2257250455.7366834
39,vopt,,,2100,42104746436.36412,10527349294.68725,1383821651.5843823
39,vopt,,AL0 0,2030,711523721.878185,711523721.878185,711523721.878185
39,vopt,,AL0 0,2040,1119996583.1405911,918787292.8453668,687580746.3103737
39,vopt,,AL0 0,2050,1068852458.5290133,719307063.9120947,402839250.36253494
39,vopt,,AL0 0,2060,1061487291.5449579,586016232.6841035,245604221.29828912
39,vopt,,AL0 0,2070,767335849.8209342,347519051.6119188,108996744.34127799
39,vopt,,AL0 0,2080,619725010.2106959,230245120.54468942,54042330.58836922
39,vopt,,AL0 0,2090,623851150.1944598,190138767.4893651,33398198.065513186
39,vopt,,AL0 0,2100,769474454.1759242,192389861.90527642,25289676.346562244
39,vopt,,AT0 0,2030,8373696441.910433,8373696441.910433,8373696441.910433
39,vopt,,AT0 0,2040,10237759410.099655,8398528526.606123,6285096188.4218025
39,vopt,,AT0 0,2050,10856329825.62779,7305998755.413499,4091636533.8795886
39,vopt,,AT0 0,2060,10751735064.098362,5935719934.91327,2487709027.7548056
39,vopt,,AT0 0,2070,11148115304.47514,5048874568.77663,1583541644.7863388
39,vopt,,AT0 0,2080,11176671494.036602,4152445089.408201,974647409.4259555
39,vopt,,AT0 0,2090,10663289369.508747,3249981501.9477825,570864781.2570741
39,vopt,,AT0 0,2100,10778013588.453571,2694801022.493327,354232000.5967641
39,vopt,,BA0 0,2030,1149590178.1491683,1149590178.1491683,1149590178.1491683
39,vopt,,BA0 0,2040,1386866817.1309383,1137713835.586633,851415919.9325714
