cluster,ll,opt,planning_horizon,0.0,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09
39,vopt,,2030,713966193072.7888,713966193072.7888,713966193072.7888,713966193072.7888,713966193072.7888,713966193072.7888,713966193072.7888,713966193072.7888,713966193072.7888,713966193072.7888
39,vopt,,2040,839375893404.8534,759876046383.1819,688580587110.861,624574494593.5535,567052277760.4619,515303985663.855,468703114745.7309,426696141247.30334,388793447880.3921,354561448421.93384
39,vopt,,2050,772678048208.0281,633244021759.9036,519990176165.88855,427813101084.8049,352640174818.4367,291214230016.443,240924667792.37686,199674690714.08478,165776690143.49753,137869631656.98383
39,vopt,,2060,740087600402.2067,549087951908.4763,408580819477.05585,304906292247.60815,228182823139.65338,171239580762.89862,128856748991.36542,97223174506.69579,73547931581.15446,55781243276.59149
39,vopt,,2070,687723897105.0022,461911914159.9077,311463561292.693,210826465221.15973,143245353519.87573,97688210198.48598,66862021815.96752,45926463882.00874,31656572836.658627,21895466262.123913
39,vopt,,2080,670329496559.8749,407586359242.60144,249046098184.12265,152906903957.20865,94323816595.95375,58455230399.54058,36391090245.64262,22756184479.750088,14292248403.416176,9014952299.059523
39,vopt,,2090,663177636179.5648,365045875133.55273,202124783019.77625,112563189418.5409,63041932043.324776,35503562089.834946,20103790808.763702,11444668332.583677,6549445659.999648,3767384927.9554214
39,vopt,,2100,649115787643.2484,323464040587.0492,162296871673.23083,81981609948.75217,41685826934.82326,21333948244.613747,10987821701.273024,5694528018.166979,2969335619.265602,1557640806.7778769
39,vopt,,cumulative cost,50549135622175.484,36954672854175.43,28179175576234.07,22315643480336.465,18263123878815.125,15370548697897.594,13243184417868.777,11635516837079.045,10390841008511.459,9406520437844.312
