cluster,,39,39,39,39,39,39,39,39
ll,,vopt,vopt,vopt,vopt,vopt,vopt,vopt,vopt
opt,,,,,,,,,
planning_horizon,,2030,2040,2050,2060,2070,2080,2090,2100
generators,coal,340971658.6437855,106197629.02125499,213731.38616455282,623000.6812598333,0.009567746565235827,0.00368342906375572,0.0013527462227667592,0.0009391523191371225
generators,fusion,,130.34262117894332,44.60170518330599,58.627299335593754,2288384.4833402582,12179042.92712117,44929208.412266985,273998977.42476535
generators,gas,3423835612.116883,406171912.5924535,110515545.74593523,214254959.93164247,268491385.8514881,388080743.5179125,388080802.6996,388080755.9172771
generators,lignite,8303.472422886502,112426.66966369445,397983.50408000225,328637.04957077216,0.0015548932027945011,0.0036810795487056363,2.3953657009809695e-05,0.12608449367700103
generators,offwind-ac,319484862.931634,934669274.8857502,906696819.5715472,867602016.247382,791715766.6603296,788371280.4366572,788065584.1843262,631532485.0025681
generators,offwind-dc,501806790.8157849,1279047860.623899,1282365136.9171891,1272737775.6404169,1233436194.385621,1228917790.4696531,1170155958.262249,882736081.0353537
generators,offwind-float,108148761.27621779,526952696.43845135,545963630.442112,534471448.4508415,421941541.6216027,402993838.8315642,300646003.2484918,238714249.9186364
generators,oil primary,4426792296.808946,1523301929.9022665,212851603.80728596,132533663.90770946,92099204.97416042,49.74521989224338,4.148368459345062,40.14378547376918
generators,onwind,1073568632.8011019,2305240297.2600884,2250386660.488136,2245995659.4245253,2031055475.602811,1954210115.739796,1903232665.6711287,1895784375.4334269
generators,ror,167097935.15027258,167019671.3499655,167095830.80909845,166985688.30389374,167128349.67836314,166895186.29761308,167121909.57785395,167117093.30891705
generators,rural solar thermal,24.56027423511501,19.090867892600176,7.2192573016717905,9.029181421571458,66.65128918083055,60.761380365340635,8.925279219572086,86.11412912844918
generators,solar,301895922.5956691,1546061289.220064,2170035890.6198926,2434895094.069722,2909298197.792161,3185328130.7402945,3396669388.013228,3707529276.4810247
generators,solar rooftop,749750867.8055619,1126351492.3702507,1129403368.051519,1129555970.6787212,1128325701.3524344,1129904389.350867,1129063628.0924454,1129016713.312431
generators,solar-hsat,197928635.97804788,158158251.72033426,145335046.82614255,138224327.9098235,476.9437672122302,300.7087952662347,55.62867237481982,416.6104495876178
generators,urban central solar thermal,71.6002439481731,27.809227429925944,14.751005699364558,14.822381641440069,118.83542013827507,117.06514833891273,20.842896654349648,169.7523013517318
generators,urban decentral solar thermal,24.944143825492162,17.804663411441574,6.350323723094188,8.955097574952829,64.20812065515774,64.78593520673815,9.394500962500814,88.17125719200808
lines,AC,-13893339.628691405,-20922877.718715236,-21914426.33773616,-22413202.877235338,-26164551.01280675,-27036756.491500027,-28688925.49954918,-23328440.034107737
links,BEV charger,-42211187.17443365,-89431460.29007602,-121389888.90005684,-121216605.88349152,-121382543.7364068,-120868057.72205639,-120891446.56791902,-121465421.5771985
links,CCGT,-81295516.86328015,-7844714.540857327,-6673408.717968712,-1427171.4566708142,,,,
links,DAC,-100.71767947848748,-12154298.816226516,-121852471.91741177,-132795834.11165492,-152934237.44757468,-196017140.66699955,-221736165.80605572,-244368616.03391224
links,DC,-27997591.401747227,-64384813.5474844,-64637067.22000146,-64411528.77236509,-67638927.42579007,-67517466.36479092,-67795779.46631551,-65707804.36824393
links,Fischer-Tropsch,-157.2597299412955,-473471022.02871144,-425228937.1156522,-460394650.8303053,-478108468.5958928,-518455884.43383545,-518455893.86432123,-518455897.26613724
links,H2 Electrolysis,-33.474901655586436,-831706542.1044126,-841986044.8652285,-894215792.6453879,-781467195.1369232,-823137303.3921442,-823169876.2007437,-823259548.4232693
links,H2 Fuel Cell,-32.45008122482533,-14.585891517631737,-7.196415347634394,-10.323001765188492,-78.04687709696583,-61.42107236493077,-10.171678256049729,-88.1513315950856
links,H2 pipeline,-249.3869793976116,-2105205.738088364,-2823762.319266531,-3811220.2875720775,-4351369.873306016,-4055927.449609672,-4077783.127187424,-4109628.829077926
links,OCGT,-69.50195762765746,-1345.523351339869,-2956.4588875677946,-20.238024714428,-556725.1561523883,-640536.126232206,-620873.7805028039,-179.40526437009927
links,SMR,-120.09087351751282,-2.99178729340208,-1.6007403907976814,-2.109602455092153,-16.771333251080534,-14.427576350165936,-2.243740727920434,-17.419904029374152
links,SMR CC,-45419337.46591034,-3881248.872175723,-5756337.39966174,-15.990470240746353,-106.93142142117007,-69.2425735634241,-10.27556488267553,-86.96875585885091
links,Sabatier,-50.5712331714359,-42.43580314340393,-15.383838678602736,-24.237026946426358,-215.7700324653329,-186.10523399305265,-26.610510649041405,-304.6823317573844
links,V2G,-8573831.945011675,-11850429.060987934,-11196778.29484111,-11040823.579994082,-11190167.649313405,-10727130.236777186,-10748180.19584249,-11264757.70700103
links,agriculture machinery oil,26442127.911990326,26442127.911990326,26442127.911990326,26442127.911990326,26442127.911990326,26442127.911990326,26442127.911990326,26442127.911990326
links,battery charger,-474909.75030262396,-10531031.264735281,-15539909.897319078,-18876055.3966105,-23522807.484433174,-26738102.61221385,-29031321.559304714,-32406516.034855843
links,battery discharger,-465314.6248578802,-10318261.225568533,-15225939.958901048,-18494681.631280303,-23047550.26186347,-26197883.236072302,-28444769.751574755,-31751771.45073533
links,biogas to gas,-12926642.732325617,-69576250.48947632,-70799407.32950753,-50899247.13896663,-50814897.467208065,-25999411.05583761,-20676807.35675407,-12989488.839291997
links,co2 sequestered,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
links,coal,-32.944998698031846,-49874.31650676541,-71364.90982486802,-208019.9274338625,,,,
