cluster,ll,opt,node,planning_horizon,0.0,0.02,0.05
39,vopt,,DK1 0,2070,5533442929.492809,2506043265.7418075,786001676.3894533
39,vopt,,DK1 0,2080,5397205562.103099,2005212351.8920212,470656440.2514519
39,vopt,,DK1 0,2090,5371781593.949229,1637223769.1269612,287581141.08384913
39,vopt,,DK1 0,2100,4989141560.617895,1247423160.9171786,163973962.52788663
39,vopt,,EE0 0,2030,1052081578.9568456,1052081578.9568456,1052081578.9568456
39,vopt,,EE0 0,2040,1399465870.7811418,1148049447.8286133,859150645.9505024
39,vopt,,EE0 0,2050,1501579871.4413202,1010520207.8520907,565929661.2400256
39,vopt,,EE0 0,2060,1452070276.6090236,801645728.4688498,335976315.8708017
39,vopt,,EE0 0,2070,1317794382.0752006,596816444.8268092,187187002.13334465
39,vopt,,EE0 0,2080,1317732372.799197,489574317.6762213,114911174.06024824
39,vopt,,EE0 0,2090,1370475793.4323192,417696718.4495943,73369139.38329132
39,vopt,,EE0 0,2100,1513172504.6298275,378334911.08729583,49732181.08921937
39,vopt,,ES0 0,2030,20111157335.0142,20111157335.0142,20111157335.0142
39,vopt,,ES0 0,2040,59866454482.38183,49111344154.17529,36752809849.22879
39,vopt,,ES0 0,2050,74151330577.2563,49901719790.31244,27946856635.60703
39,vopt,,ES0 0,2060,85765216071.17603,47348479079.96835,19844136877.967087
39,vopt,,ES0 0,2070,85716214913.32205,38820052160.20135,12175618231.560066
39,vopt,,ES0 0,2080,93059308693.20032,34574127870.98385,8115118547.520312
39,vopt,,ES0 0,2090,89604652029.87366,27309908930.941193,4797031976.541646
39,vopt,,ES0 0,2100,90448682275.30235,22614668229.754093,2972701547.5324244
39,vopt,,ES2 0,2030,4246261601.0148425,4246261601.0148425,4246261601.0148425
39,vopt,,ES2 0,2040,3344641036.482314,2743770587.970943,2053319460.6327944
39,vopt,,ES2 0,2050,3207938902.3944163,2158850919.6735687,1209038434.0116122
39,vopt,,ES2 0,2060,2784992760.4306326,1537513429.0535574,644384519.4334745
39,vopt,,ES2 0,2070,2446421803.573664,1107960986.3386908,347503654.28289694
39,vopt,,ES2 0,2080,1999709446.8853092,742947815.6705766,174382116.63027647
39,vopt,,ES2 0,2090,1693840926.6474178,516252676.64473116,90680661.15131648
39,vopt,,ES2 0,2100,1515580961.8010366,378937091.88752776,49811337.84617717
39,vopt,,EU oil,2030,234314337036.67715,234314337036.67715,234314337036.67715
39,vopt,,EU oil,2040,80629881346.47543,66144586081.716606,49499752790.020096
39,vopt,,EU oil,2050,11275144727.383451,7587849178.173526,4249483465.621786
39,vopt,,EU oil,2060,7015135400.9435625,3872852037.1133614,1623144131.0457098
39,vopt,,EU oil,2070,4959437814.094479,2246081850.710608,704466728.1288477
39,vopt,,EU oil,2080,235913435.3949017,87648419.01756358,20572530.809293326
39,vopt,,EU oil,2090,258690421.53640625,78844252.98711808,13849127.205152856
39,vopt,,EU oil,2100,309875684.65961516,77477478.10980114,10184426.175790058
39,vopt,,FI1 0,2030,5550124652.004247,5550124652.004247,5550124652.004247
39,vopt,,FI1 0,2040,14808115897.590261,12147812700.942429,9090898609.498276
39,vopt,,FI1 0,2050,14216538937.45176,9567323160.919518,5358064008.380068
39,vopt,,FI1 0,2060,13282578230.075294,7332924771.422889,3073289062.446662
39,vopt,,FI1 0,2070,11733191725.158916,5313850071.855198,1666649224.16017
39,vopt,,FI1 0,2080,11399342981.26854,4235173755.469544,994065193.0030633
