cluster,ll,opt,planning_horizon,0.0,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09
39,vopt,,2030,713817179885.0536,713817179885.0536,713817179885.0536,713817179885.0536,713817179885.0536,713817179885.0536,713817179885.0536,713817179885.0536,713817179885.0536,713817179885.0536
39,vopt,,2040,839846011366.4188,760301638040.9539,688966247581.372,624924306508.038,567369872610.417,515592597311.18756,468965626160.003,426935125380.285,389011203458.82086,354760031329.41486
39,vopt,,2050,773227636604.1263,633694433890.8875,520360033401.4715,428117394854.50665,352890999788.1997,291421364102.84143,241096032052.12204,199816714799.36255,165894603348.6905,137967695203.51364
39,vopt,,2060,741052579663.3804,549803892137.5304,409113556435.61914,305303850926.4191,228480344260.08044,171462855202.3548,129024761656.85442,97349941050.35014,73643828646.09578,55853974859.84615
39,vopt,,2070,690084648893.3153,463497520508.59863,312532723150.2514,211550169831.23608,143737072254.5498,98023544796.99852,67091539269.46409,46084115785.91487,31765240444.76502,21970626891.777542
39,vopt,,2080,672664404097.9683,409006073677.8211,249913581436.71274,153439512897.30222,94652367542.20016,58658843038.99823,36517848550.87914,22835449359.115673,14342031500.691023,9046353393.874311
39,vopt,,2090,665755569319.0686,366464897440.10583,202910491324.81415,113000749976.1646,63286991401.37108,35641573090.64172,20181939144.485825,11489156548.343124,6574904951.886446,3782029671.573425
39,vopt,,2100,655759979122.1779,326774939910.5913,163958103016.47592,82820753788.14032,42112512930.42671,21552317355.08235,11100290374.36547,5752815823.293703,2999729017.1695967,1573584439.5975337
39,vopt,,cumulative cost,50674194294478.94,37030645155937.195,28226842747810.05,22346549518302.633,18283824942645.582,15384855261630.902,13253364819635.18,11642955007775.447,10396402668020.611,9410760935123.256
