cluster,ll,opt,node,planning_horizon,0.0,0.02,0.05
39,vopt,,FI1 0,2100,10122462978.405813,2530895267.5269995,332686564.4007642
39,vopt,,FR0 0,2030,45623984968.17167,45623984968.17167,45623984968.17167
39,vopt,,FR0 0,2040,70214152713.60353,57600060805.77917,43105398937.01607
39,vopt,,FR0 0,2050,70204364331.61313,47245524654.24944,26459286568.36939
39,vopt,,FR0 0,2060,63853288624.821,35251541815.395805,14774211010.297194
39,vopt,,FR0 0,2070,56915794656.93302,25776617872.776035,8084642885.706549
39,vopt,,FR0 0,2080,56554950676.326225,21011741048.57025,4931802477.714796
39,vopt,,FR0 0,2090,55802964795.29334,17007754085.445192,2987440946.9232035
39,vopt,,FR0 0,2100,53203456172.448105,13302333209.830662,1748593705.5060463
39,vopt,,FR6 0,2030,2175257194.2505383,2175257194.2505383,2175257194.2505383
39,vopt,,FR6 0,2040,2126293566.5349429,1744301312.3424203,1305359801.4142513
39,vopt,,FR6 0,2050,1524744622.6622097,1026109421.3623292,574660212.3485484
39,vopt,,FR6 0,2060,957936206.1614379,528848692.9215889,221644835.35670537
39,vopt,,FR6 0,2070,527955417.64383227,239105948.2960099,74993787.5233462
39,vopt,,FR6 0,2080,571368216.7124829,212279223.46984756,49825437.970891275
39,vopt,,FR6 0,2090,570491046.8029381,173875554.2392068,30541536.983280994
39,vopt,,FR6 0,2100,569508006.863931,142392728.17944723,18717545.58218471
39,vopt,,GB3 0,2030,38240345860.158775,38240345860.158775,38240345860.158775
39,vopt,,GB3 0,2040,134611240191.03845,110428102034.80455,82639624428.83702
39,vopt,,GB3 0,2050,131328348320.91393,88380213644.40475,49496273285.23452
39,vopt,,GB3 0,2060,124777448149.6816,68885996724.63954,28870687602.66192
39,vopt,,GB3 0,2070,99605973376.8365,45110590637.565056,14148598449.49603
39,vopt,,GB3 0,2080,95377282949.02359,35435319937.07469,8317254541.654132
39,vopt,,GB3 0,2090,99073304340.8316,30195786242.587864,5303941237.182232
39,vopt,,GB3 0,2100,91970768178.60632,22995231736.6456,3022726677.876026
39,vopt,,GB4 0,2030,5682877772.6862335,5682877772.6862335,5682877772.6862335
39,vopt,,GB4 0,2040,14370455133.554325,11788778437.243486,8822212865.90184
39,vopt,,GB4 0,2050,13242198200.328875,8911619776.156443,4990845231.823727
39,vopt,,GB4 0,2060,11345905117.313189,6263743924.39682,2625186578.7353673
39,vopt,,GB4 0,2070,7909619697.378486,3582190948.7030635,1123527326.6498427
39,vopt,,GB4 0,2080,7349644646.03829,2730597909.7283673,640916405.057141
39,vopt,,GB4 0,2090,7388873320.780995,2251997557.286586,395567203.124508
39,vopt,,GB4 0,2100,6795055965.789148,1698951630.950327,223327447.97307563
39,vopt,,GR0 0,2030,5976308907.833027,5976308907.833027,5976308907.833027
39,vopt,,GR0 0,2040,12338450652.654537,10121827015.998648,7574738383.82325
39,vopt,,GR0 0,2050,12415286328.037865,8355131791.097881,4679190843.894423
39,vopt,,GR0 0,2060,11039231186.505943,6094438174.789101,2554229147.055924
39,vopt,,GR0 0,2070,10581095700.6688,4792076824.990609,1502998958.286034
39,vopt,,GR0 0,2080,9130733814.202389,3392322196.2556467,796234018.5911872
39,vopt,,GR0 0,2090,9022546122.903755,2749912056.5701003,483026732.2165526
39,vopt,,GR0 0,2100,8887123769.479845,2222026352.4881344,292085698.9627892
39,vopt,,HR0 0,2030,1705515805.6008456,1705515805.6008456,1705515805.6008456
39,vopt,,HR0 0,2040,1988632940.3199177,1631371651.6671753,1220848118.490127
39,vopt,,HR0 0,2050,2462092125.1903257,1656917419.7241838,927936627.8486685
