cluster,ll,opt,planning_horizon,0.0,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09
39,vopt,,2030,713949856159.9528,713949856159.9528,713949856159.9528,713949856159.9528,713949856159.9528,713949856159.9528,713949856159.9528,713949856159.9528,713949856159.9528,713949856159.9528
39,vopt,,2040,839726756035.372,760193677745.4796,688868416673.2965,624835569341.887,567289307981.8203,515519384882.9025,468899034606.02716,426874502017.164,388955965166.06055,354709656588.8007
39,vopt,,2050,773064295715.0807,633560568768.4901,520250109665.6194,428026956964.5748,352816453138.6583,291359802639.637,241045101590.82382,199774504409.69666,165859558853.74997,137938550143.34338
39,vopt,,2060,740935445119.8506,549716987335.22107,409048889864.0424,305255593045.40295,228444229493.64566,171435752910.5234,129004367346.14629,97334553423.04741,73632188127.61035,55845146296.220474
39,vopt,,2070,689872921922.8011,463355313424.27136,312436834034.6694,211485263480.04868,143692971846.13202,97993469895.01047,67070954710.19381,46069976578.15272,31755494454.70741,21963886016.901463
39,vopt,,2080,672537463498.6647,408928888865.01526,249866419464.69757,153410556847.8883,94634505398.4802,58647773345.63485,36510957153.69492,22831140010.190186,14339324971.160343,9044646228.288717
39,vopt,,2090,665705144751.0417,366437141256.00165,202895122810.6857,112992191258.42065,63282198021.71314,35638873584.98272,20180410557.103,11488286355.463573,6574406966.203269,3781743219.2758512
39,vopt,,2100,656222016082.7816,327005179792.3235,164073625015.37177,82879107836.22725,42142184667.18596,21567502739.249954,11108111443.948364,5756869156.254745,3001842573.534508,1574693159.5482361
39,vopt,,cumulative cost,50669279631641.78,37026700953706.17,28223775331006.74,22344206129363.12,18282056862940.188,15383537367082.926,13252398097659.398,11642263254518.184,10395927879062.354,9410459031525.812
