cluster,ll,opt,node,planning_horizon,0.0,0.02,0.05
39,vopt,,EE0 0,2040,1394470145.5528874,1143951213.1309714,856083704.0218291
39,vopt,,EE0 0,2050,1538935894.1331718,1035659740.242641,580008753.3145496
39,vopt,,EE0 0,2060,1480626249.0332618,817410649.5507848,342583523.91420895
39,vopt,,EE0 0,2070,1830571393.933547,829048238.6247804,260024762.65066102
39,vopt,,EE0 0,2080,1618979379.3201292,601495980.0060302,141181035.76814654
39,vopt,,EE0 0,2090,1580348009.8228145,481662048.22787786,84604758.40759404
39,vopt,,EE0 0,2100,905354415.3685837,226363604.4092391,29755529.919603854
39,vopt,,ES0 0,2030,20084764315.843803,20084764315.843803,20084764315.843803
39,vopt,,ES0 0,2040,55748503681.53413,45733190215.73035,34224745275.159603
39,vopt,,ES0 0,2050,70086337097.6244,47166095709.24899,26414803345.186447
39,vopt,,ES0 0,2060,78269029653.49005,43210052780.397316,18109688389.99421
39,vopt,,ES0 0,2070,81811613329.90936,37051695527.95664,11620986435.533466
39,vopt,,ES0 0,2080,61886173643.252975,22992439026.619164,5396704989.751561
39,vopt,,ES0 0,2090,52604881496.62775,16033035009.352995,2816229882.544225
39,vopt,,ES0 0,2100,48639018617.988525,12161097778.281214,1598578136.0093293
39,vopt,,ES2 0,2030,4240170737.763929,4240170737.763929,4240170737.763929
39,vopt,,ES2 0,2040,3322679590.9842486,2725754553.4938045,2039837038.174619
39,vopt,,ES2 0,2050,3200053364.2588034,2153544178.562171,1206066457.6215055
39,vopt,,ES2 0,2060,2799280377.8372016,1545401206.6966066,647690351.8963774
39,vopt,,ES2 0,2070,2413364341.5303946,1092989578.6289442,342807984.5318452
39,vopt,,ES2 0,2080,1857636047.3568666,690163586.4371966,161992786.68776023
39,vopt,,ES2 0,2090,1624130165.836574,495006072.9682161,86948659.06054138
39,vopt,,ES2 0,2100,1613900517.2305098,403519695.75307447,53042724.82966341
39,vopt,,EU oil,2030,234315282573.94763,234315282573.94763,234315282573.94763
39,vopt,,EU oil,2040,80668298992.0857,66176101931.97819,49523337891.83007
39,vopt,,EU oil,2050,11494801744.672054,7735672053.924777,4332269885.277113
39,vopt,,EU oil,2060,7279941999.599443,4019044051.44106,1684414406.2299435
39,vopt,,EU oil,2070,3663565695.462148,1659193788.8762403,520393688.863812
39,vopt,,EU oil,2080,1172311550.5282075,435546427.5607194,102229936.37882982
39,vopt,,EU oil,2090,1352578776.964969,412242025.20782006,72411013.2332121
39,vopt,,EU oil,2100,539291909.938215,134837869.5570376,17724458.277517673
39,vopt,,FI1 0,2030,5550071799.889412,5550071799.889412,5550071799.889412
39,vopt,,FI1 0,2040,16464800279.472313,13506870917.049091,10107959108.469648
39,vopt,,FI1 0,2050,15712753141.127674,10574232428.182508,5921971405.870722
39,vopt,,FI1 0,2060,14631502731.232586,8077626719.943579,3385399771.9538116
39,vopt,,FI1 0,2070,10544107199.645487,4775325087.405081,1497744901.420913
39,vopt,,FI1 0,2080,10433662856.050442,3876396663.735165,909854287.0208901
39,vopt,,FI1 0,2090,10258874197.317093,3126722929.176775,549214203.2027652
39,vopt,,FI1 0,2100,7250567796.359963,1812842167.1521988,238298376.12364456
